event_id,trip_id,vehicle_id,timestamp,request_source,need_service,resolved_service_type,requested_service_type,allowed_service_types,request_valid,reason_code,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,vehicle_model,vehicle_type,battery_capacity_kwh,usable_capacity_kwh,installed_battery_modules,swap_supported,charging_supported,public_swap_compatible,split
DE003013,T0119,V0059,2026-09-01T17:59:11.917032+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,65.358,200.43,0.819,1.0,VF_7_ECO,EV_CAR,59.6,54.83,,False,True,False,test
DE003014,T0119,V0059,2026-09-01T18:00:22.537900285+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,65.19,199.92,0.304,1.0,VF_7_ECO,EV_CAR,59.6,54.83,,False,True,False,test
DE003015,T0119,V0059,2026-09-01T18:00:22.537900285+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,65.19,199.92,0.304,1.0,VF_7_ECO,EV_CAR,59.6,54.83,,False,True,False,test
DE003016,T0119,V0059,2026-09-01T18:00:22.537900285+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,65.19,199.92,0.304,1.0,VF_7_ECO,EV_CAR,59.6,54.83,,False,True,False,test
DE003017,T0120,V0060,2026-09-01T18:00:49.518311999+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,63.207,45.23,3.582,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003018,T0120,V0060,2026-09-01T18:00:49.518311999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,63.207,45.23,3.582,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003019,T0120,V0060,2026-09-01T18:00:49.518311999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,63.207,45.23,3.582,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003020,T0120,V0060,2026-09-01T18:01:50.339767999+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,62.501,44.72,3.077,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003021,T0120,V0060,2026-09-01T18:01:50.339767999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,62.501,44.72,3.077,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003022,T0120,V0060,2026-09-01T18:01:50.339767999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,62.501,44.72,3.077,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003023,T0120,V0060,2026-09-01T18:03:00.053887+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,61.829,44.24,2.596,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003024,T0120,V0060,2026-09-01T18:03:00.053887+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,61.829,44.24,2.596,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003025,T0120,V0060,2026-09-01T18:03:00.053887+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,61.829,44.24,2.596,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003026,T0120,V0060,2026-09-01T18:04:02.362321285+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,61.122,43.74,2.09,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003027,T0120,V0060,2026-09-01T18:04:02.362321285+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,61.122,43.74,2.09,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003028,T0120,V0060,2026-09-01T18:04:02.362321285+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,61.122,43.74,2.09,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003029,T0120,V0060,2026-09-01T18:04:54.768908785+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,60.43,43.24,1.595,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003030,T0120,V0060,2026-09-01T18:04:54.768908785+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,60.43,43.24,1.595,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003031,T0120,V0060,2026-09-01T18:04:54.768908785+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,60.43,43.24,1.595,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003032,T0120,V0060,2026-09-01T18:05:41.874399321+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,59.753,42.76,1.11,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003033,T0120,V0060,2026-09-01T18:05:41.874399321+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,59.753,42.76,1.11,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003034,T0120,V0060,2026-09-01T18:05:41.874399321+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,59.753,42.76,1.11,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003035,T0120,V0060,2026-09-01T18:06:50.184892+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,59.156,42.33,0.683,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003036,T0120,V0060,2026-09-01T18:06:50.184892+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,59.156,42.33,0.683,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003037,T0120,V0060,2026-09-01T18:06:50.184892+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,59.156,42.33,0.683,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003038,T0120,V0060,2026-09-01T18:07:47.370083428+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,58.586,41.92,0.276,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003039,T0120,V0060,2026-09-01T18:07:47.370083428+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,58.586,41.92,0.276,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003040,T0120,V0060,2026-09-01T18:07:47.370083428+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,58.586,41.92,0.276,1.0,FELIZ_S,EV_MOTORBIKE,3.5,3.22,,False,True,False,train
DE003041,T0121,V0001,2026-09-01T18:06:43.390738285+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,91.156,279.55,3.461,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003042,T0121,V0001,2026-09-01T18:06:43.390738285+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,91.156,279.55,3.461,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003043,T0121,V0001,2026-09-01T18:06:43.390738285+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,91.156,279.55,3.461,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003044,T0121,V0001,2026-09-01T18:07:52.052483999+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,91.001,279.07,2.985,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003045,T0121,V0001,2026-09-01T18:07:52.052483999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,91.001,279.07,2.985,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003046,T0121,V0001,2026-09-01T18:07:52.052483999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,91.001,279.07,2.985,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003047,T0121,V0001,2026-09-01T18:08:54.487824+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,90.859,278.64,2.551,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003048,T0121,V0001,2026-09-01T18:08:54.487824+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,90.859,278.64,2.551,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003049,T0121,V0001,2026-09-01T18:08:54.487824+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,90.859,278.64,2.551,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003050,T0121,V0001,2026-09-01T18:10:02.675999999+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,90.705,278.16,2.077,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003051,T0121,V0001,2026-09-01T18:10:02.675999999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,90.705,278.16,2.077,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003052,T0121,V0001,2026-09-01T18:10:02.675999999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,90.705,278.16,2.077,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003053,T0121,V0001,2026-09-01T18:11:11.174728+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,90.56,277.72,1.632,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003054,T0121,V0001,2026-09-01T18:11:11.174728+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,90.56,277.72,1.632,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003055,T0121,V0001,2026-09-01T18:11:11.174728+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,90.56,277.72,1.632,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003056,T0121,V0001,2026-09-01T18:12:23.086981333+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,90.414,277.27,1.184,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003057,T0121,V0001,2026-09-01T18:12:23.086981333+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,90.414,277.27,1.184,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003058,T0121,V0001,2026-09-01T18:12:23.086981333+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,90.414,277.27,1.184,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003059,T0121,V0001,2026-09-01T18:13:30.733104+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,90.267,276.82,0.735,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003060,T0121,V0001,2026-09-01T18:13:30.733104+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,90.267,276.82,0.735,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003061,T0121,V0001,2026-09-01T18:13:30.733104+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,90.267,276.82,0.735,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003062,T0121,V0001,2026-09-01T18:14:35.571136+07:00,AUTO_DETECTED,False,,,['CHARGING'],,SUFFICIENT_SOC_RANGE,90.12,276.37,0.285,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003063,T0121,V0001,2026-09-01T18:14:35.571136+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,90.12,276.37,0.285,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003064,T0121,V0001,2026-09-01T18:14:35.571136+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,90.12,276.37,0.285,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,test
DE003065,T0122,V0002,2026-09-01T18:12:50.719657499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.851,54.74,5.811,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003066,T0122,V0002,2026-09-01T18:12:50.719657499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.851,54.74,5.811,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003067,T0122,V0002,2026-09-01T18:12:50.719657499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.851,54.74,5.811,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003068,T0122,V0002,2026-09-01T18:15:10.473227500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.62,54.04,5.103,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003069,T0122,V0002,2026-09-01T18:15:10.473227500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.62,54.04,5.103,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003070,T0122,V0002,2026-09-01T18:15:10.473227500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.62,54.04,5.103,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003071,T0122,V0002,2026-09-01T18:17:38.879427500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.378,53.29,4.361,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003072,T0122,V0002,2026-09-01T18:17:38.879427500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.378,53.29,4.361,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003073,T0122,V0002,2026-09-01T18:17:38.879427500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.378,53.29,4.361,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003074,T0122,V0002,2026-09-01T18:20:04.666827500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.141,52.56,3.632,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003075,T0122,V0002,2026-09-01T18:20:04.666827500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.141,52.56,3.632,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003076,T0122,V0002,2026-09-01T18:20:04.666827500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.141,52.56,3.632,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003077,T0122,V0002,2026-09-01T18:22:00.110107500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.898,51.82,2.889,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003078,T0122,V0002,2026-09-01T18:22:00.110107500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.898,51.82,2.889,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003079,T0122,V0002,2026-09-01T18:22:00.110107500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.898,51.82,2.889,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003080,T0122,V0002,2026-09-01T18:23:45.019585+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.646,51.05,2.115,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003081,T0122,V0002,2026-09-01T18:23:45.019585+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.646,51.05,2.115,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003082,T0122,V0002,2026-09-01T18:23:45.019585+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.646,51.05,2.115,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003083,T0122,V0002,2026-09-01T18:26:21.112847500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.379,50.23,1.295,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003084,T0122,V0002,2026-09-01T18:26:21.112847500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.379,50.23,1.295,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003085,T0122,V0002,2026-09-01T18:26:21.112847500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.379,50.23,1.295,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003086,T0122,V0002,2026-09-01T18:28:54.456455500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.127,49.45,0.522,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003087,T0122,V0002,2026-09-01T18:28:54.456455500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.127,49.45,0.522,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003088,T0122,V0002,2026-09-01T18:28:54.456455500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.127,49.45,0.522,1.0,VF_5,EV_CAR,37.23,34.25,,False,True,False,train
DE003089,T0123,V0003,2026-09-01T18:18:38.875488+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,17.675,12.65,2.501,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003090,T0123,V0003,2026-09-01T18:18:38.875488+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.675,12.65,2.501,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003091,T0123,V0003,2026-09-01T18:18:38.875488+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.675,12.65,2.501,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003092,T0123,V0003,2026-09-01T18:18:38.875488+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.675,12.65,2.501,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003093,T0123,V0003,2026-09-01T18:19:42.438948+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,17.231,12.33,2.183,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003094,T0123,V0003,2026-09-01T18:19:42.438948+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.231,12.33,2.183,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003095,T0123,V0003,2026-09-01T18:19:42.438948+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.231,12.33,2.183,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003096,T0123,V0003,2026-09-01T18:19:42.438948+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.231,12.33,2.183,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003097,T0123,V0003,2026-09-01T18:20:46.072608+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,16.786,12.01,1.865,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003098,T0123,V0003,2026-09-01T18:20:46.072608+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.786,12.01,1.865,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003099,T0123,V0003,2026-09-01T18:20:46.072608+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.786,12.01,1.865,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003100,T0123,V0003,2026-09-01T18:20:46.072608+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.786,12.01,1.865,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003101,T0123,V0003,2026-09-01T18:21:42.170212+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,16.346,11.7,1.55,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003102,T0123,V0003,2026-09-01T18:21:42.170212+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.346,11.7,1.55,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003103,T0123,V0003,2026-09-01T18:21:42.170212+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.346,11.7,1.55,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003104,T0123,V0003,2026-09-01T18:21:42.170212+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.346,11.7,1.55,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003105,T0123,V0003,2026-09-01T18:22:37.880776+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,15.908,11.38,1.236,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003106,T0123,V0003,2026-09-01T18:22:37.880776+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.908,11.38,1.236,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003107,T0123,V0003,2026-09-01T18:22:37.880776+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.908,11.38,1.236,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003108,T0123,V0003,2026-09-01T18:22:37.880776+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.908,11.38,1.236,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003109,T0123,V0003,2026-09-01T18:23:41.514436+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,15.463,11.06,0.918,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003110,T0123,V0003,2026-09-01T18:23:41.514436+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.463,11.06,0.918,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003111,T0123,V0003,2026-09-01T18:23:41.514436+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.463,11.06,0.918,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003112,T0123,V0003,2026-09-01T18:23:41.514436+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.463,11.06,0.918,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003113,T0123,V0003,2026-09-01T18:24:45.279431999+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,15.003,10.74,0.589,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003114,T0123,V0003,2026-09-01T18:24:45.279431999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.003,10.74,0.589,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003115,T0123,V0003,2026-09-01T18:24:45.279431999+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.003,10.74,0.589,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003116,T0123,V0003,2026-09-01T18:24:45.279431999+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.003,10.74,0.589,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE003117,T0123,V0003,2026-09-01T18:25:49.561847999+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,14.537,10.4,0.255,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
