event_id,trip_id,timestamp,snapshot_index,trip_progress_pct,need_service,resolved_service_type,service_type,reason_code,request_source,requested_service_type,allowed_service_types,request_valid,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,vehicle_id,vehicle_model,vehicle_type,swap_supported,charging_supported,public_swap_compatible,installed_battery_modules,battery_capacity_kwh,usable_capacity_kwh,consumption_wh_per_km,minimum_safe_soc_pct,charging_interface_class,battery_type,split
DE003101,T0123,2026-09-01T18:21:42.170212+07:00,4,43.31,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,16.346,11.7,1.55,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003102,T0123,2026-09-01T18:21:42.170212+07:00,4,43.31,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,16.346,11.7,1.55,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003103,T0123,2026-09-01T18:21:42.170212+07:00,4,43.31,True,BATTERY_SWAP,BATTERY_SWAP,VALID_REQUEST,DRIVER_REQUEST,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,16.346,11.7,1.55,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003104,T0123,2026-09-01T18:21:42.170212+07:00,4,43.31,True,,ANY,VALID_REQUEST,DRIVER_REQUEST,ANY,"['CHARGING', 'BATTERY_SWAP']",True,16.346,11.7,1.55,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003105,T0123,2026-09-01T18:22:37.880776+07:00,5,54.77,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,15.908,11.38,1.236,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003106,T0123,2026-09-01T18:22:37.880776+07:00,5,54.77,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,15.908,11.38,1.236,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003107,T0123,2026-09-01T18:22:37.880776+07:00,5,54.77,True,BATTERY_SWAP,BATTERY_SWAP,VALID_REQUEST,DRIVER_REQUEST,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,15.908,11.38,1.236,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003108,T0123,2026-09-01T18:22:37.880776+07:00,5,54.77,True,,ANY,VALID_REQUEST,DRIVER_REQUEST,ANY,"['CHARGING', 'BATTERY_SWAP']",True,15.908,11.38,1.236,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003109,T0123,2026-09-01T18:23:41.514436+07:00,6,66.41,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,15.463,11.06,0.918,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003110,T0123,2026-09-01T18:23:41.514436+07:00,6,66.41,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,15.463,11.06,0.918,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003111,T0123,2026-09-01T18:23:41.514436+07:00,6,66.41,True,BATTERY_SWAP,BATTERY_SWAP,VALID_REQUEST,DRIVER_REQUEST,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,15.463,11.06,0.918,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003112,T0123,2026-09-01T18:23:41.514436+07:00,6,66.41,True,,ANY,VALID_REQUEST,DRIVER_REQUEST,ANY,"['CHARGING', 'BATTERY_SWAP']",True,15.463,11.06,0.918,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003113,T0123,2026-09-01T18:24:45.279431999+07:00,7,78.46,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,15.003,10.74,0.589,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003114,T0123,2026-09-01T18:24:45.279431999+07:00,7,78.46,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,15.003,10.74,0.589,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003115,T0123,2026-09-01T18:24:45.279431999+07:00,7,78.46,True,BATTERY_SWAP,BATTERY_SWAP,VALID_REQUEST,DRIVER_REQUEST,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,15.003,10.74,0.589,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003116,T0123,2026-09-01T18:24:45.279431999+07:00,7,78.46,True,,ANY,VALID_REQUEST,DRIVER_REQUEST,ANY,"['CHARGING', 'BATTERY_SWAP']",True,15.003,10.74,0.589,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003117,T0123,2026-09-01T18:25:49.561847999+07:00,8,90.66,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,14.537,10.4,0.255,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003118,T0123,2026-09-01T18:25:49.561847999+07:00,8,90.66,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,14.537,10.4,0.255,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003119,T0123,2026-09-01T18:25:49.561847999+07:00,8,90.66,True,BATTERY_SWAP,BATTERY_SWAP,VALID_REQUEST,DRIVER_REQUEST,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,14.537,10.4,0.255,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003120,T0123,2026-09-01T18:25:49.561847999+07:00,8,90.66,True,,ANY,VALID_REQUEST,DRIVER_REQUEST,ANY,"['CHARGING', 'BATTERY_SWAP']",True,14.537,10.4,0.255,1.0,V0003,EVO,EV_MOTORBIKE,True,True,True,2.0,3.0,2.76,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,test
DE003121,T0124,2026-09-01T18:24:30.160500+07:00,1,8.1,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.913,54.93,3.042,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003122,T0124,2026-09-01T18:24:30.160500+07:00,1,8.1,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.913,54.93,3.042,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003123,T0124,2026-09-01T18:24:30.160500+07:00,1,8.1,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.913,54.93,3.042,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003124,T0124,2026-09-01T18:25:13.731668478+07:00,2,19.8,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.786,54.54,2.654,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003125,T0124,2026-09-01T18:25:13.731668478+07:00,2,19.8,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.786,54.54,2.654,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003126,T0124,2026-09-01T18:25:13.731668478+07:00,2,19.8,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.786,54.54,2.654,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003127,T0124,2026-09-01T18:25:51.731810624+07:00,3,31.84,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.656,54.15,2.256,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003128,T0124,2026-09-01T18:25:51.731810624+07:00,3,31.84,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.656,54.15,2.256,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003129,T0124,2026-09-01T18:25:51.731810624+07:00,3,31.84,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.656,54.15,2.256,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003130,T0124,2026-09-01T18:26:31.053974999+07:00,4,44.5,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.52,53.73,1.837,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003131,T0124,2026-09-01T18:26:31.053974999+07:00,4,44.5,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.52,53.73,1.837,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003132,T0124,2026-09-01T18:26:31.053974999+07:00,4,44.5,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.52,53.73,1.837,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003133,T0124,2026-09-01T18:27:18.465553124+07:00,5,57.23,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.382,53.31,1.415,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003134,T0124,2026-09-01T18:27:18.465553124+07:00,5,57.23,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.382,53.31,1.415,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003135,T0124,2026-09-01T18:27:18.465553124+07:00,5,57.23,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.382,53.31,1.415,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003136,T0124,2026-09-01T18:28:02.788021875+07:00,6,69.14,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.254,52.91,1.021,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003137,T0124,2026-09-01T18:28:02.788021875+07:00,6,69.14,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.254,52.91,1.021,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003138,T0124,2026-09-01T18:28:02.788021875+07:00,6,69.14,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.254,52.91,1.021,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003139,T0124,2026-09-01T18:28:48.377210958+07:00,7,81.38,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.122,52.51,0.616,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003140,T0124,2026-09-01T18:28:48.377210958+07:00,7,81.38,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.122,52.51,0.616,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003141,T0124,2026-09-01T18:28:48.377210958+07:00,7,81.38,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.122,52.51,0.616,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003142,T0124,2026-09-01T18:29:30.512708219+07:00,8,92.7,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.0,52.13,0.242,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003143,T0124,2026-09-01T18:29:30.512708219+07:00,8,92.7,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.0,52.13,0.242,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003144,T0124,2026-09-01T18:29:30.512708219+07:00,8,92.7,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.0,52.13,0.242,1.0,V0004,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,validation
DE003145,T0125,2026-09-01T18:31:36.803279999+07:00,1,8.91,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.781,54.53,6.872,1.031,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003146,T0125,2026-09-01T18:31:36.803279999+07:00,1,8.91,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.781,54.53,6.872,1.031,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003147,T0125,2026-09-01T18:31:36.803279999+07:00,1,8.91,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.781,54.53,6.872,1.031,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003148,T0125,2026-09-01T18:33:39.499200+07:00,2,20.2,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.503,53.68,6.02,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003149,T0125,2026-09-01T18:33:39.499200+07:00,2,20.2,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.503,53.68,6.02,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003150,T0125,2026-09-01T18:33:39.499200+07:00,2,20.2,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.503,53.68,6.02,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003151,T0125,2026-09-01T18:35:50.796528+07:00,3,32.29,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.206,52.76,5.108,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003152,T0125,2026-09-01T18:35:50.796528+07:00,3,32.29,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.206,52.76,5.108,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003153,T0125,2026-09-01T18:35:50.796528+07:00,3,32.29,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.206,52.76,5.108,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003154,T0125,2026-09-01T18:37:50.545955999+07:00,4,43.31,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.934,51.93,4.277,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003155,T0125,2026-09-01T18:37:50.545955999+07:00,4,43.31,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.934,51.93,4.277,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003156,T0125,2026-09-01T18:37:50.545955999+07:00,4,43.31,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.934,51.93,4.277,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003157,T0125,2026-09-01T18:39:57.623184+07:00,5,55.01,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.647,51.05,3.394,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003158,T0125,2026-09-01T18:39:57.623184+07:00,5,55.01,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.647,51.05,3.394,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003159,T0125,2026-09-01T18:39:57.623184+07:00,5,55.01,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.647,51.05,3.394,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003160,T0125,2026-09-01T18:42:15.688512+07:00,6,67.72,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.334,50.09,2.435,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003161,T0125,2026-09-01T18:42:15.688512+07:00,6,67.72,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.334,50.09,2.435,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003162,T0125,2026-09-01T18:42:15.688512+07:00,6,67.72,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.334,50.09,2.435,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003163,T0125,2026-09-01T18:44:18.204912+07:00,7,79.0,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.057,49.24,1.584,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003164,T0125,2026-09-01T18:44:18.204912+07:00,7,79.0,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.057,49.24,1.584,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003165,T0125,2026-09-01T18:44:18.204912+07:00,7,79.0,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.057,49.24,1.584,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003166,T0125,2026-09-01T18:46:31.189728+07:00,8,91.24,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,15.755,48.32,0.661,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003167,T0125,2026-09-01T18:46:31.189728+07:00,8,91.24,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,15.755,48.32,0.661,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003168,T0125,2026-09-01T18:46:31.189728+07:00,8,91.24,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,15.755,48.32,0.661,1.0,V0005,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE003169,T0126,2026-09-01T18:37:49.264849333+07:00,1,8.28,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,17.22,12.32,6.184,1.0,V0006,EVO_LITE,EV_MOTORBIKE,True,True,True,1.0,1.5,1.38,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,train
DE003170,T0126,2026-09-01T18:37:49.264849333+07:00,1,8.28,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,17.22,12.32,6.184,1.0,V0006,EVO_LITE,EV_MOTORBIKE,True,True,True,1.0,1.5,1.38,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,train
DE003171,T0126,2026-09-01T18:37:49.264849333+07:00,1,8.28,True,BATTERY_SWAP,BATTERY_SWAP,VALID_REQUEST,DRIVER_REQUEST,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,17.22,12.32,6.184,1.0,V0006,EVO_LITE,EV_MOTORBIKE,True,True,True,1.0,1.5,1.38,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,train
DE003172,T0126,2026-09-01T18:37:49.264849333+07:00,1,8.28,True,,ANY,VALID_REQUEST,DRIVER_REQUEST,ANY,"['CHARGING', 'BATTERY_SWAP']",True,17.22,12.32,6.184,1.0,V0006,EVO_LITE,EV_MOTORBIKE,True,True,True,1.0,1.5,1.38,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,train
DE003173,T0126,2026-09-01T18:40:21.491384+07:00,2,20.72,True,,,LOW_SOC,AUTO_DETECTED,,"['CHARGING', 'BATTERY_SWAP']",,16.048,11.48,5.345,1.0,V0006,EVO_LITE,EV_MOTORBIKE,True,True,True,1.0,1.5,1.38,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,train
DE003174,T0126,2026-09-01T18:40:21.491384+07:00,2,20.72,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,16.048,11.48,5.345,1.0,V0006,EVO_LITE,EV_MOTORBIKE,True,True,True,1.0,1.5,1.38,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,train
