event_id,trip_id,timestamp,snapshot_index,split,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,consumption_wh_per_km,minimum_safe_soc_pct,battery_capacity_kwh,usable_capacity_kwh,charging_supported,swap_supported,vehicle_type,vehicle_model,trip_progress_pct
DE001467,T0058,2026-09-01T12:00:45.983772500+07:00,7,validation,81.897,251.15,1.011,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,79.46
DE001470,T0058,2026-09-01T12:02:45.271372500+07:00,8,validation,81.702,250.55,0.415,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,91.57
DE001473,T0059,2026-09-01T11:54:58.146911999+07:00,1,train,17.868,54.8,5.007,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,7.46
DE001476,T0059,2026-09-01T11:56:35.764944+07:00,2,train,17.647,54.12,4.329,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,19.99
DE001479,T0059,2026-09-01T11:58:13.235663999+07:00,3,train,17.427,53.44,3.652,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,32.5
DE001482,T0059,2026-09-01T11:59:54.666240+07:00,4,train,17.197,52.74,2.948,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,45.52
DE001485,T0059,2026-09-01T12:01:38.881457599+07:00,5,train,16.981,52.08,2.287,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,57.73
DE001488,T0059,2026-09-01T12:03:11.793908+07:00,6,train,16.771,51.43,1.642,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,69.65
DE001491,T0059,2026-09-01T12:04:50.691240+07:00,7,train,16.562,50.79,1.001,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,81.5
DE001494,T0059,2026-09-01T12:06:17.919536+07:00,8,train,16.357,50.16,0.373,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,93.11
DE001497,T0060,2026-09-01T12:01:35.924178+07:00,1,test,16.968,12.14,8.234,1.235,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,8.23
DE001500,T0060,2026-09-01T12:04:01.432384500+07:00,2,test,15.445,11.05,7.144,1.072,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,20.38
DE001503,T0060,2026-09-01T12:06:26.690116500+07:00,3,test,14.035,10.04,6.135,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,31.62
DE001506,T0060,2026-09-01T12:08:56.547712500+07:00,4,test,12.581,9.0,5.094,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,43.22
DE001509,T0060,2026-09-01T12:10:36.223372500+07:00,5,test,11.101,7.94,4.035,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,55.02
DE001512,T0060,2026-09-01T12:12:44.103460500+07:00,6,test,9.56,6.84,2.933,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,67.31
DE001515,T0060,2026-09-01T12:15:22.738252500+07:00,7,test,8.01,5.73,1.824,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,79.67
DE001518,T0060,2026-09-01T12:18:05.186380500+07:00,8,test,6.434,4.6,0.696,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,92.25
DE001521,T0061,2026-09-01T12:08:04.112097142+07:00,1,train,17.76,54.46,7.961,1.194,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,8.45
DE001524,T0061,2026-09-01T12:11:29.329578461+07:00,2,train,17.426,53.44,6.935,1.04,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,20.25
DE001527,T0061,2026-09-01T12:14:12.061992+07:00,3,train,17.088,52.4,5.901,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,32.15
DE001530,T0061,2026-09-01T12:17:25.157141777+07:00,4,train,16.744,51.35,4.844,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,44.3
DE001533,T0061,2026-09-01T12:20:35.011192+07:00,5,train,16.402,50.3,3.794,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,56.37
DE001536,T0061,2026-09-01T12:22:49.929595+07:00,6,train,16.056,49.24,2.734,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,68.56
DE001539,T0061,2026-09-01T12:24:56.056238500+07:00,7,train,15.743,48.28,1.776,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,79.58
DE001542,T0061,2026-09-01T12:27:25.512440499+07:00,8,train,15.394,47.21,0.705,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,91.89
DE001545,T0062,2026-09-01T12:12:42.210699428+07:00,1,test,17.883,54.84,3.917,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,8.4
DE001548,T0062,2026-09-01T12:13:49.846491428+07:00,2,test,17.717,54.33,3.409,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,20.3
DE001551,T0062,2026-09-01T12:15:00.969823542+07:00,3,test,17.539,53.79,2.863,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,33.06
DE001554,T0062,2026-09-01T12:16:04.238893714+07:00,4,test,17.364,53.25,2.326,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,45.61
DE001557,T0062,2026-09-01T12:17:23.967508714+07:00,5,test,17.18,52.69,1.763,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,58.78
DE001560,T0062,2026-09-01T12:18:27.111225857+07:00,6,test,17.003,52.14,1.22,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,71.48
DE001563,T0062,2026-09-01T12:19:18.711753857+07:00,7,test,16.842,51.65,0.724,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,83.06
DE001566,T0062,2026-09-01T12:20:07.705182428+07:00,8,test,16.713,51.25,0.331,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,92.27
DE001569,T0063,2026-09-01T12:19:00.641256+07:00,1,validation,17.548,12.56,3.167,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,9.27
DE001573,T0063,2026-09-01T12:20:42.843448+07:00,2,validation,16.825,12.04,2.65,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,24.09
DE001577,T0063,2026-09-01T12:22:02.726048+07:00,3,validation,16.198,11.59,2.202,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,36.93
DE001581,T0063,2026-09-01T12:23:08.507648+07:00,4,validation,15.739,11.26,1.873,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,46.35
DE001585,T0063,2026-09-01T12:24:26.029840+07:00,5,validation,15.161,10.85,1.459,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,58.2
DE001589,T0063,2026-09-01T12:25:53.400056+07:00,6,validation,14.536,10.4,1.012,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,71.0
DE001593,T0063,2026-09-01T12:26:51.172856+07:00,7,validation,14.132,10.11,0.724,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,79.28
DE001597,T0063,2026-09-01T12:28:14.567656+07:00,8,validation,13.55,9.7,0.307,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,91.22
DE001601,T0064,2026-09-01T12:25:39.665567999+07:00,1,validation,76.512,234.64,7.96,1.194,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,8.0
DE001604,T0064,2026-09-01T12:28:09.333027999+07:00,2,validation,76.183,233.63,6.953,1.043,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,19.64
DE001607,T0064,2026-09-01T12:30:02.887297499+07:00,3,validation,75.85,232.61,5.931,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,31.45
DE001610,T0064,2026-09-01T12:32:08.051801142+07:00,4,validation,75.493,231.51,4.836,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,44.11
DE001613,T0064,2026-09-01T12:34:02.488281499+07:00,5,validation,75.184,230.57,3.89,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,55.04
DE001616,T0064,2026-09-01T12:36:37.381989999+07:00,6,validation,74.808,229.41,2.735,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,68.39
DE001619,T0064,2026-09-01T12:38:36.715212999+07:00,7,validation,74.475,228.39,1.714,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,80.19
DE001622,T0064,2026-09-01T12:40:36.428636499+07:00,8,validation,74.144,227.38,0.7,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,91.91
DE001625,T0065,2026-09-01T12:31:36.960239999+07:00,1,train,64.808,198.75,7.872,1.181,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,7.88
DE001628,T0065,2026-09-01T12:33:56.925422999+07:00,2,train,64.482,197.74,6.871,1.031,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,19.59
DE001631,T0065,2026-09-01T12:36:22.694031+07:00,3,train,64.152,196.73,5.859,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,31.43
DE001634,T0065,2026-09-01T12:38:47.411251800+07:00,4,train,63.824,195.73,4.854,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,43.2
DE001637,T0065,2026-09-01T12:41:12.912495+07:00,5,train,63.495,194.72,3.844,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,55.02
DE001640,T0065,2026-09-01T12:43:40.602509400+07:00,6,train,63.16,193.69,2.818,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,67.02
DE001643,T0065,2026-09-01T12:46:08.858127+07:00,7,train,62.824,192.66,1.788,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,79.07
DE001646,T0065,2026-09-01T12:48:42.265862999+07:00,8,train,62.471,191.58,0.705,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,91.75
DE001649,T0066,2026-09-01T12:36:56.401919999+07:00,1,train,11.453,8.19,4.528,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,7.96
DE001653,T0066,2026-09-01T12:38:20.522687999+07:00,2,train,10.636,7.61,3.944,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,19.84
DE001657,T0066,2026-09-01T12:39:43.458623999+07:00,3,train,9.831,7.03,3.368,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,31.54
DE001661,T0066,2026-09-01T12:41:08.124575999+07:00,4,train,9.01,6.45,2.78,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,43.49
DE001665,T0066,2026-09-01T12:42:35.320175999+07:00,5,train,8.163,5.84,2.175,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,55.8
DE001669,T0066,2026-09-01T12:44:01.919903999+07:00,6,train,7.323,5.24,1.573,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,68.02
DE001673,T0066,2026-09-01T12:45:29.112479999+07:00,7,train,6.477,4.63,0.968,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,80.33
DE001677,T0066,2026-09-01T12:46:53.790815999+07:00,8,train,5.655,4.05,0.38,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,92.28
DE001681,T0067,2026-09-01T12:43:08.728344571+07:00,1,test,17.853,54.75,6.089,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,6.89
DE001684,T0067,2026-09-01T12:45:35.001386285+07:00,2,test,17.6,53.97,5.313,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,18.76
DE001687,T0067,2026-09-01T12:47:18.525889142+07:00,3,test,17.351,53.21,4.549,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,30.43
DE001690,T0067,2026-09-01T12:49:23.021896+07:00,4,test,17.09,52.41,3.749,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,42.67
DE001693,T0067,2026-09-01T12:51:52.901528+07:00,5,test,16.827,51.6,2.942,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,55.02
DE001696,T0067,2026-09-01T12:53:56.053264+07:00,6,test,16.565,50.8,2.139,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,67.29
DE001699,T0067,2026-09-01T12:56:24.166659500+07:00,7,test,16.298,49.98,1.32,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,79.82
DE001702,T0067,2026-09-01T12:58:28.923876+07:00,8,test,16.046,49.21,0.548,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,91.62
DE001705,T0068,2026-09-01T12:49:19.962073499+07:00,1,train,15.4,11.02,5.837,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,6.85
DE001709,T0068,2026-09-01T12:51:20.020626+07:00,2,train,14.539,10.4,5.221,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,16.69
DE001713,T0068,2026-09-01T12:53:12.102533999+07:00,3,train,13.439,9.62,4.434,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,29.25
DE001717,T0068,2026-09-01T12:54:32.011351999+07:00,4,train,12.363,8.85,3.664,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,41.53
DE001721,T0068,2026-09-01T12:56:36.276641999+07:00,5,train,11.234,8.04,2.857,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,54.42
DE001725,T0068,2026-09-01T12:57:22.431968153+07:00,6,train,10.159,7.27,2.087,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,66.69
DE001729,T0068,2026-09-01T12:58:19.955349999+07:00,7,train,9.086,6.5,1.32,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,78.94
DE001733,T0068,2026-09-01T13:00:15.795429999+07:00,8,train,7.935,5.68,0.496,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,92.09
DE001737,T0069,2026-09-01T12:55:15.211315499+07:00,1,train,17.341,12.41,5.109,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,8.45
DE001741,T0069,2026-09-01T12:57:09.326183500+07:00,2,train,16.35,11.7,4.399,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,21.16
DE001745,T0069,2026-09-01T12:58:49.043979500+07:00,3,train,15.38,11.01,3.705,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,33.6
DE001749,T0069,2026-09-01T13:00:43.042504500+07:00,4,train,14.404,10.31,3.007,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,46.11
DE001753,T0069,2026-09-01T13:02:34.132779500+07:00,5,train,13.5,9.66,2.36,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,57.7
DE001757,T0069,2026-09-01T13:04:27.383854500+07:00,6,train,12.581,9.0,1.703,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,69.49
DE001761,T0069,2026-09-01T13:06:22.397929499+07:00,7,train,11.737,8.4,1.099,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,80.31
DE001765,T0069,2026-09-01T13:08:16.856266999+07:00,8,train,10.813,7.74,0.437,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,92.16
DE001769,T0070,2026-09-01T13:01:00.885596250+07:00,1,train,17.779,54.52,7.582,1.137,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,8.19
DE001772,T0070,2026-09-01T13:02:52.543620461+07:00,2,train,17.461,53.55,6.605,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,20.02
DE001775,T0070,2026-09-01T13:05:16.353090+07:00,3,train,17.135,52.55,5.606,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,32.12
DE001778,T0070,2026-09-01T13:07:46.715538+07:00,4,train,16.795,51.5,4.562,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,44.76
DE001781,T0070,2026-09-01T13:10:11.696418+07:00,5,train,16.466,50.5,3.555,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,56.95
DE001784,T0070,2026-09-01T13:12:33.161961999+07:00,6,train,16.146,49.51,2.573,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,68.85
DE001787,T0070,2026-09-01T13:14:46.255853294+07:00,7,train,15.832,48.55,1.611,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,80.49
DE001790,T0070,2026-09-01T13:16:50.297773999+07:00,8,train,15.514,47.58,0.634,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,92.32
DE001793,T0071,2026-09-01T13:06:41.920055999+07:00,1,test,17.905,54.91,3.292,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,8.13
DE001796,T0071,2026-09-01T13:07:19.179380999+07:00,2,test,17.778,54.52,2.902,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,18.99
DE001799,T0071,2026-09-01T13:07:49.505832428+07:00,3,test,17.645,54.11,2.493,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,30.43
DE001802,T0071,2026-09-01T13:08:20.770824428+07:00,4,test,17.503,53.68,2.058,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,42.55
DE001805,T0071,2026-09-01T13:09:15.211728428+07:00,5,test,17.355,53.22,1.606,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,55.17
DE001808,T0071,2026-09-01T13:10:13.194559071+07:00,6,test,17.216,52.8,1.179,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,67.1
DE001811,T0071,2026-09-01T13:11:27.211991071+07:00,7,test,17.068,52.34,0.725,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,79.77
DE001814,T0071,2026-09-01T13:12:41.673567071+07:00,8,test,16.926,51.9,0.288,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,91.97
DE001817,T0072,2026-09-01T13:13:57.068854+07:00,1,train,17.146,12.27,5.827,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,9.49
DE001821,T0072,2026-09-01T13:16:41.477789714+07:00,2,train,15.978,11.43,4.992,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,22.47
DE001825,T0072,2026-09-01T13:18:44.143958+07:00,3,train,14.639,10.48,4.033,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,37.35
DE001829,T0072,2026-09-01T13:20:49.738009499+07:00,4,train,13.337,9.54,3.102,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,51.83
DE001833,T0072,2026-09-01T13:22:07.150085499+07:00,5,train,12.63,9.04,2.596,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,59.68
DE001837,T0072,2026-09-01T13:23:42.215271499+07:00,6,train,11.827,8.46,2.021,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,68.61
DE001841,T0072,2026-09-01T13:25:36.851067499+07:00,7,train,10.909,7.81,1.364,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,78.82
DE001845,T0072,2026-09-01T13:27:19.686276499+07:00,8,train,9.839,7.04,0.598,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,VIPER,90.71
DE001849,T0073,2026-09-01T13:19:41.509560+07:00,1,train,17.781,54.53,8.332,1.25,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,7.46
DE001852,T0073,2026-09-01T13:21:59.352339214+07:00,2,train,17.426,53.44,7.243,1.087,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,19.56
DE001855,T0073,2026-09-01T13:24:09.247125599+07:00,3,train,17.077,52.37,6.172,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,31.45
DE001858,T0073,2026-09-01T13:26:20.598274499+07:00,4,train,16.72,51.27,5.079,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,43.6
DE001861,T0073,2026-09-01T13:28:40.343758499+07:00,5,train,16.393,50.27,4.075,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,54.74
DE001864,T0073,2026-09-01T13:31:21.225598499+07:00,6,train,16.028,49.15,2.958,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,67.15
DE001867,T0073,2026-09-01T13:34:06.836734499+07:00,7,train,15.653,48.0,1.808,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,79.92
DE001870,T0073,2026-09-01T13:36:45.240430499+07:00,8,train,15.295,46.9,0.708,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,92.14
DE001873,T0074,2026-09-01T13:25:41.073480+07:00,1,train,17.803,54.6,6.32,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,7.86
DE001876,T0074,2026-09-01T13:28:24.664624+07:00,2,train,17.489,53.63,5.461,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,20.39
DE001879,T0074,2026-09-01T13:30:47.557750500+07:00,3,train,17.171,52.66,4.588,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,33.1
DE001882,T0074,2026-09-01T13:32:04.298104500+07:00,4,train,16.862,51.71,3.743,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,45.43
DE001885,T0074,2026-09-01T13:33:21.945722500+07:00,5,train,16.565,50.8,2.931,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,57.26
DE001888,T0074,2026-09-01T13:35:46.318742499+07:00,6,train,16.243,49.81,2.048,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,70.15
DE001891,T0074,2026-09-01T13:37:10.215801928+07:00,7,train,15.942,48.89,1.225,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,82.15
DE001894,T0074,2026-09-01T13:38:59.021353071+07:00,8,train,15.697,48.14,0.554,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,91.93
DE001897,T0075,2026-09-01T13:31:08.371183999+07:00,1,test,6.432,4.6,5.867,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,6.48
DE001901,T0075,2026-09-01T13:32:52.239679999+07:00,2,test,5.424,3.88,5.146,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,17.98
DE001905,T0075,2026-09-01T13:34:26.509095499+07:00,3,test,4.456,3.19,4.453,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,29.02
DE001909,T0075,2026-09-01T13:36:23.044598500+07:00,4,test,3.361,2.4,3.67,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,41.51
DE001913,T0075,2026-09-01T13:38:11.758694500+07:00,5,test,2.306,1.65,2.915,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,53.54
DE001917,T0075,2026-09-01T13:40:02.406998500+07:00,6,test,1.232,0.88,2.146,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,65.79
DE001921,T0075,2026-09-01T13:41:52.084130500+07:00,7,test,0.168,0.12,1.385,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,77.93
DE001925,T0075,2026-09-01T13:43:45.499205500+07:00,8,test,0.0,0.0,0.532,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,EVO,91.52
DE001929,T0076,2026-09-01T13:36:37.973023999+07:00,1,train,76.988,236.1,2.723,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,7.57
DE001932,T0076,2026-09-01T13:37:27.250265+07:00,2,train,76.867,235.73,2.354,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,20.11
DE001935,T0076,2026-09-01T13:38:08.710153166+07:00,3,train,76.751,235.37,1.999,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,32.15
DE001938,T0076,2026-09-01T13:39:16.782686499+07:00,4,train,76.64,235.03,1.659,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,43.71
DE001941,T0076,2026-09-01T13:40:30.340400785+07:00,5,train,76.52,234.66,1.291,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,56.19
DE001944,T0076,2026-09-01T13:41:12.155049699+07:00,6,train,76.416,234.34,0.969,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,67.1
DE001947,T0076,2026-09-01T13:41:53.691878499+07:00,7,train,76.302,233.99,0.62,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,78.97
DE001950,T0076,2026-09-01T13:43:11.437745166+07:00,8,train,76.175,233.6,0.231,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,92.17
DE001953,T0077,2026-09-01T13:44:06.701100+07:00,1,train,75.459,231.41,7.447,1.117,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,7.84
DE001956,T0077,2026-09-01T13:46:47.263646499+07:00,2,train,75.116,230.35,6.394,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,20.87
DE001959,T0077,2026-09-01T13:48:56.029527499+07:00,3,train,74.781,229.33,5.369,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,33.55
DE001962,T0077,2026-09-01T13:51:39.898631+07:00,4,train,74.44,228.28,4.322,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,46.51
DE001965,T0077,2026-09-01T13:54:26.206442428+07:00,5,train,74.166,227.44,3.483,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,56.89
DE001968,T0077,2026-09-01T13:57:47.233506428+07:00,6,train,73.835,226.43,2.468,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,69.46
DE001971,T0077,2026-09-01T14:00:42.554682714+07:00,7,train,73.492,225.37,1.414,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,82.49
DE001974,T0077,2026-09-01T14:03:17.123969571+07:00,8,train,73.218,224.54,0.575,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,92.88
DE001977,T0078,2026-09-01T13:49:26.369051076+07:00,1,train,90.172,64.52,6.655,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,8.27
